Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
,Прибыльность по товарам,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,отчет создан:,2026-06-30 13:45:49.042000,,,,,,,,,,,,,,,,,
,,исполнитель:,Валерия  (admin@gorokhovavaleriia ),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Склад:,По умолчанию содержит Основной склад,,,,,,,,,,,,,,,,,
,,Остатки по модификацям:,да,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,Код,Артикул,Наименование,Ед.изм.,Продажи,,,,,,Возвраты,,,,,,,Рентабельность ,,Прибыль
,,,,,Кол-во,Цена,Себестоимость,Комиссия (входит в себестоимость),Сумма,Сумма себест.,Кол-во,Цена,Себестоимость,Комиссия из продаж,Комиссия за возвраты,Сумма,Сумма себест.,Товара,Продаж,
,111469780_312123,,жидкая изолента,шт,30,1355.0866666666666,714.405,0,40652.6,21432.15,0,0,0,0,0,0,0,0.8968045669706493,0.47279755784377875,19220.45
,129018713_4561132,,асык правша,шт,5,4103.8,275.05,0,20519,1375.25,0,0,0,0,0,0,0,13.920196327940374,0.9329767532530825,19143.75
,109846267_45613123132,,подстаканник KidGo,шт,51,1053.8088235294117,673.57,0,53744.25,34352.07,1,992.5,673.57,0,0,992.5,673.57,0.566333120536841,0.3615662039647974,19073.25
,118131261_4884867832,,Шейкер с фильтром серый,,9,4988.016666666666,2889.27,0,44892.15,26003.43,0,0,0,0,0,0,0,0.7263934027164878,0.4207577494060766,18888.72
,120492679_5457474654,,горшок дорожный котик,шт,10,5909.6,4038.58,0,59096,40385.8,0,0,0,0,0,0,0,0.4632866007359022,0.3166068769459862,18710.2
,129896152_8932423784638,,неоновые палочки,шт,17,2166.7376470588233,1072.95,0,36834.54,18240.15,0,0,0,0,0,0,0,1.0194208929202886,0.504808530254484,18594.39
,120293721_9865893575,,шторка на лобовое,шт,101,682.5843564356436,500.0941584158416,0,68941.02,50509.51,0,0,0,0,0,0,0,0.3649116770287417,0.2673518610545652,18431.51
,103647563_212156485,,поджопник,шт,15,3255.9006666666664,2064.88,0,48838.51,30973.2,0,0,0,0,0,0,0,0.5767989745973938,0.365803747903038,17865.31
,123055157_5758374954,,подследники,шт,58,427.22879310344825,122.84344827586206,0,24779.27,7124.92,0,0,0,0,0,0,0,2.477831330035986,0.7124644914882481,17654.35
,122251406_5489579342,,универсальный чехол waterproof,шт,46,1290.9556521739132,883.05,0,59383.96,40620.3,1,2256.38,883.05,0,0,2256.38,883.05,0.4376329514498361,0.3044121595908666,17390.33
,120731401_564123132,,пластилин строительный,шт,12,2003.63,561.65,0,24043.56,6739.8,0,0,0,0,0,0,0,2.5673996261016647,0.7196837739502803,17303.76
,112492351_4498652562,,рогатка,шт,49,679.910612244898,328.32,0,33315.62,16087.68,0,0,0,0,0,0,0,1.0708778394398695,0.5171129938449291,17227.94
,157178994_9878897898,,Зеленое биде,шт,28,1748.3789285714288,1143.93,0,48954.61,32030.04,0,0,0,0,0,0,0,0.5283967800227536,0.34571963702703384,16924.57
